调度名,币对(标准),总收益,成交收益,资金费收益,手续费,滑点,当期资金费率,当期资金费,成交量,最大持仓,当前持仓,换手率,敞口,市场成交占比,总收益率,成交收益率,资金费收益率,滑点率,手续费率,持仓占比,账户1,账户2,仓位数量,调度最后成交时间,调度最大对冲延迟,主机,调度最后更新时间,配对盈利,价差值,配对胜率,波动率,买卖单卖单数量,买卖单买单数量,配对笔数,累计资金费率
fr-LAB-USDT-loong_kc_bnfutures_mode_0,LAB-USDT-FTR,1.131705426E+02,0E+00,1.131705426E+02,0E+00,0E+00,5E-05 | 0E+00,2.872272117E+00,0E+00,-5.743482719999999E+04,-5.744544234E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.9704166986681563E-03,0E+00,0E+00,1.4634718014922535E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-4.25711E+05,2026-01-03 13:59:44,0E+00,prod-strategy-ap71,2026-01-12 22:45:19,0E+00,1.335410638771517E-03|kucoin_spot,0E+00,1.125770001112923E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-ZEREBRO-USDT-loong_kc_bnfutures_mode_4,ZEREBRO-USDT-FTR,1.0126029868382693E+02,-9.757257024617306E+01,1.9883286893E+02,3.0891009298502468E+00,-1.8655347101623192E+02,5E-05 | 0E+00,3.96898656E+00,3.8836902474433184E+04,-9.60601203E+04,-7.93797312E+04,4.042978746345916E-01,1.1675101379394528E+00,0E+00,2.6073217026122988E-03,-2.512367465721714E-03,2.0698794495471813E-03,-4.803510556462179E-03,7.954035293838998E-05,2.4476660618734064E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-8.859345E+06,2026-01-16 06:29:20,1.086E+03,prod-strategy-ap71,2026-02-02 07:52:32,-3.918331990111648E+01,1.116071428571619E-03|kucoin_spot,3.763440860215054E-01,1.7166733648743728E+00,2.55E+02,2E+00,7E+01,2.2915799999999992E-03 | 0E+00
fr-LAB-USDT-loong_kc_bnfutures_mode_1,LAB-USDT-FTR,1.0090024132143708E+02,-1.2270301278562929E+01,1.131705426E+02,5.81931366736535E+00,-1.0567746439552866E+02,5E-05 | 0E+00,2.872272117E+00,5.171474586060643E+04,-5.743482719999999E+04,-5.744544234E+04,9.004074423437359E-01,-8.644000987453461E+00,0E+00,1.951092278272174E-03,-2.372689080139094E-04,1.9704166986681563E-03,-2.043468698084199E-03,1.1252716358794284E-04,1.4634718014922535E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-4.25711E+05,2026-01-12 16:09:02,2.21E+02,prod-strategy-ap71,2026-02-02 07:52:31,-1.1407207529658544E+01,1.335410638771517E-03|kucoin_spot,6.380090497737556E-01,1.0856347207136952E+00,3.1E+01,0E+00,1.41E+02,2.149999999999999E-03 | 0E+00
fr-PTB-USDT-loong_kc_bnfutures_mode_3,PTB-USDT-FTR,8.248575605772982E+01,-9.962733990227017E+01,1.8211309595999998E+02,1.8838368804135825E+01,-5.35212610550865E+02,5E-05 | 0E+00,6.55193077E-02,1.6755817154755443E+05,-1.9771811328000003E+04,-1.310386154E+03,8.474598951400353E+00,2.1633753000000002E+01,0E+00,4.922813092068127E-04,-5.945835943548422E-04,9.210744172037445E-03,-3.194189848263933E-03,1.124288277327575E-04,5.037969077924398E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.88914E+05,2026-01-28 01:29:57,9.83E+02,prod-strategy-ap71,2026-02-02 07:52:28,-5.757301492394589E+01,1.9444444444444464E-01|kucoin_spot,5.278532608695652E-01,1.3503859711619894E+00,0E+00,0E+00,7.77E+02,1.1369279999999999E-02 | 0E+00
fr-AVAAI-USDT-loong_kc_bnfutures_mode_1,AVAAI-USDT-FTR,5.451595506E+01,0E+00,5.451595506E+01,0E+00,0E+00,8.0632E-04 | 0E+00,1.261663404942818E+02,0E+00,-6.558024414000001E+04,-1.5647179841041E+05,0E+00,0E+00,0E+00,0E+00,0E+00,8.312862474805663E-04,0E+00,0E+00,1.6710216207261022E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.5295999E+07,2026-01-03 13:22:33,0E+00,prod-strategy-ap71,2026-01-14 12:38:29,0E+00,9.813542688912325E-04|binance_futures,0E+00,4.408199627824264E+00,0E+00,0E+00,0E+00,8.996130000000001E-03 | 0E+00
fr-IR-USDT-loong_kc_bnfutures_mode_2,IR-USDT-FTR,5.288182173E+01,0E+00,5.288182173E+01,0E+00,0E+00,5E-05 | 0E+00,9.87430294125E-02,0E+00,-3.75929276E+04,-1.97486058825E+03,0E+00,0E+00,0E+00,0E+00,0E+00,1.406696022525258E-03,0E+00,0E+00,9.578890049858088E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.2702999999999996E+04,2026-01-22 04:10:19,0E+00,prod-strategy-ap71,2026-01-25 15:28:44,0E+00,4.63652922669322E-03|kucoin_spot,0E+00,1.8842600964599094E+00,0E+00,0E+00,0E+00,2.5328600000000014E-03 | 0E+00
fr-IR-USDT-loong_kc_bnfutures_mode_0,IR-USDT-FTR,5.288182173E+01,0E+00,5.288182173E+01,0E+00,0E+00,5E-05 | 0E+00,9.87430294125E-02,0E+00,-3.75929276E+04,-1.97486058825E+03,0E+00,0E+00,0E+00,0E+00,0E+00,1.406696022525258E-03,0E+00,0E+00,9.578890049858088E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.2702999999999996E+04,2026-01-07 07:29:49,0E+00,prod-strategy-ap71,2026-01-16 18:11:36,0E+00,4.63652922669322E-03|kucoin_spot,0E+00,1.8842600964599094E+00,0E+00,0E+00,0E+00,2.5328600000000014E-03 | 0E+00
fr-IR-USDT-loong_kc_bnfutures_mode_1,IR-USDT-FTR,5.288182173E+01,0E+00,5.288182173E+01,0E+00,0E+00,5E-05 | 0E+00,9.87430294125E-02,0E+00,-3.75929276E+04,-1.97486058825E+03,0E+00,0E+00,0E+00,0E+00,0E+00,1.406696022525258E-03,0E+00,0E+00,9.578890049858088E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.2702999999999996E+04,2026-01-17 00:59:26,0E+00,prod-strategy-ap71,2026-01-22 11:30:19,0E+00,4.63652922669322E-03|kucoin_spot,0E+00,1.7745841209104474E+00,0E+00,0E+00,0E+00,2.5328600000000014E-03 | 0E+00
fr-STBL-USDT-loong_kc_bnfutures_mode_2,STBL-USDT-FTR,4.968561667934828E+01,-3.608089058065172E+01,8.576650726E+01,2.0199304114867118E+01,-9.206590639008209E+01,5E-05 | 0E+00,3.5606657812800004E+00,8.118991322301328E+04,-7.304890206222E+04,-7.121331562560001E+04,1.111446044101513E+00,2.793005977689743E+01,0E+00,6.119678505243788E-04,-4.444011472403519E-04,1.17409714367709E-03,-1.133957442930066E-03,2.48790808032809E-04,1.8613272383629339E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.10072E+06,2026-01-28 08:29:34,5.18E+02,prod-strategy-ap71,2026-02-02 07:52:38,-2.4032679452377987E+01,5.92066311426942E-04|kucoin_spot,6.377440347071583E-01,1.4430252789880749E+00,7.9E+01,0E+00,2.94E+02,2.1999999999999993E-03 | 0E+00
fr-SOLV-USDT-loong_kc_bnfutures_mode_3,SOLV-USDT-FTR,4.875706453E+01,0E+00,4.875706453E+01,0E+00,0E+00,5E-05 | 0E+00,1.5266913121395E+00,0E+00,-3.3412529954440004E+04,-3.053382624279E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.4592449178940712E-03,0E+00,0E+00,8.513701144179329E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.269927E+06,2025-11-18 10:19:37,0E+00,prod-strategy-ap71,2026-01-10 18:46:35,0E+00,1.0706638115633993E-03|binance_futures,0E+00,1.164251885451674E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-SOLV-USDT-loong_kc_bnfutures_mode_4,SOLV-USDT-FTR,4.875706453E+01,0E+00,4.875706453E+01,0E+00,0E+00,5E-05 | 0E+00,1.5266913121395E+00,0E+00,-3.3412529954440004E+04,-3.053382624279E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.4592449178940712E-03,0E+00,0E+00,8.513701144179329E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.269927E+06,2026-01-13 04:22:26,0E+00,prod-strategy-ap71,2026-01-26 12:52:05,0E+00,1.0706638115633993E-03|binance_futures,0E+00,1.182167401750333E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-RUNE-USDT-loong_kc_bnfutures_mode_0,RUNE-USDT-FTR,4.724143307387662E+01,5.129377863387662E+01,-4.052345559999999E+00,4.028649753308855E+00,-3.18304559616372E+01,1E-04 | 0E+00,2.0348426000000003E-01,2.5480883081316948E+04,-1.844693218846E+04,-2.0348426000000002E+03,1.3813073534935654E+00,-8.386469285964966E-01,0E+00,1.8539951273711902E-03,2.013029865181013E-03,-2.1967585279762986E-04,-1.249189671333482E-03,1.5810479332495093E-04,4.7003823982691455E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-4.361E+03,2026-01-15 22:43:53,1.046E+03,prod-strategy-ap71,2026-02-01 04:32:46,4.614278133966913E+01,1.4992503748125774E-03|kucoin_spot,5.555555555555556E-01,1.074799048599384E+00,0E+00,0E+00,3E+01,-9.3471E-04 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_6,HOME-USDT-FTR,4.4019283470000005E+01,0E+00,4.4019283470000005E+01,0E+00,0E+00,5E-05 | 0E+00,1.8789946319375E+00,0E+00,-3.6858813444E+04,-3.7579892638749996E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.1942675131655822E-03,0E+00,0E+00,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2025-12-23 11:39:15,0E+00,prod-strategy-ap71,2025-12-26 20:42:45,0E+00,1.6673336001067351E-03|kucoin_spot,0E+00,1.0401287995978155E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_8,HOME-USDT-FTR,4.4019283470000005E+01,0E+00,4.4019283470000005E+01,0E+00,0E+00,5E-05 | 0E+00,1.8789946319375E+00,0E+00,-3.6858813444E+04,-3.7579892638749996E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.1942675131655822E-03,0E+00,0E+00,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2026-01-07 09:54:08,0E+00,prod-strategy-ap71,2026-01-09 07:12:28,0E+00,1.6673336001067351E-03|kucoin_spot,0E+00,1.0401287995978155E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_10,HOME-USDT-FTR,4.4019283470000005E+01,0E+00,4.4019283470000005E+01,0E+00,0E+00,5E-05 | 0E+00,1.8789946319375E+00,0E+00,-3.6858813444E+04,-3.7579892638749996E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.1942675131655822E-03,0E+00,0E+00,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2026-01-11 19:48:35,0E+00,prod-strategy-ap71,2026-01-26 12:52:05,0E+00,1.6673336001067351E-03|kucoin_spot,0E+00,1.0401287995978155E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_7,HOME-USDT-FTR,4.401928347E+01,0E+00,4.401928347E+01,0E+00,0E+00,5E-05 | 0E+00,1.8789946319375E+00,0E+00,-3.6858813444E+04,-3.7579892638749996E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.194267513165582E-03,0E+00,0E+00,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2025-12-26 13:12:55,0E+00,prod-strategy-ap71,2026-01-05 15:11:37,0E+00,1.6673336001067351E-03|kucoin_spot,0E+00,1.0401287995978155E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_9,HOME-USDT-FTR,4.401928347E+01,0E+00,4.401928347E+01,0E+00,0E+00,5E-05 | 0E+00,1.8789946319375E+00,0E+00,-3.6858813444E+04,-3.7579892638749996E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.194267513165582E-03,0E+00,0E+00,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2026-01-08 23:20:10,0E+00,prod-strategy-ap71,2026-01-12 02:45:55,0E+00,1.6673336001067351E-03|kucoin_spot,0E+00,1.0450853398001898E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-SOL-USDT-loong_kc_bnfutures_mode_1,SOL-USDT-FTR,4.3438388751315294E+01,4.4992955251315294E+01,-1.5545664999999997E+00,4.208812730983482E+00,-2.046928473887965E+01,-8.964E-05 | 0E+00,-1.5735454181617103E-01,6.0312198201835155E+04,-1.01186387710485E+04,-1.755405419636E+03,5.960505119957511E+00,-1.1872186786211095E+01,0E+00,7.202255936012886E-04,7.460009184335494E-04,-1.5363395563125875E-04,-3.3938880274897394E-04,6.978377271043351E-05,2.5782862477064634E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.72E+01,2026-01-02 16:42:44,6.63E+02,prod-strategy-ap71,2026-01-29 23:52:20,2.6101990418815774E+01,6.864764146319313E-04|kucoin_spot,9.369369369369369E-01,1.2445589066905458E+00,0E+00,0E+00,1.04E+02,-9.696799999999999E-04 | 0E+00
fr-SUI-USDT-loong_kc_bnfutures_mode_3,SUI-USDT-FTR,4.3358641750000004E+01,0E+00,4.3358641750000004E+01,0E+00,0E+00,4.514E-05 | 0E+00,3.8024818283026494E+00,0E+00,-7.8969979426616E+04,-8.423752388796299E+04,0E+00,0E+00,0E+00,0E+00,0E+00,5.490522102806377E-04,0E+00,0E+00,2.0121996302493606E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.530590000000001E+04,1970-01-01 00:00:00,0E+00,prod-strategy-ap71,2026-01-12 22:45:19,0E+00,5.350454788657366E-04|kucoin_spot,0E+00,1.2830008710051597E+00,0E+00,0E+00,0E+00,9.8878E-04 | 0E+00
fr-SUI-USDT-loong_kc_bnfutures_mode_2,SUI-USDT-FTR,4.335864175E+01,0E+00,4.335864175E+01,0E+00,0E+00,4.514E-05 | 0E+00,3.8024818283026494E+00,0E+00,-7.8969979426616E+04,-8.423752388796299E+04,0E+00,0E+00,0E+00,0E+00,0E+00,5.490522102806376E-04,0E+00,0E+00,2.0121996302493606E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-7.530590000000001E+04,2026-01-03 07:36:07,0E+00,prod-strategy-ap71,2026-01-12 10:45:52,0E+00,5.350454788657366E-04|kucoin_spot,0E+00,1.2779995441960368E+00,0E+00,0E+00,0E+00,9.8878E-04 | 0E+00
fr-LINK-USDT-loong_kc_bnfutures_mode_1,LINK-USDT-FTR,4.2502381546813815E+01,1.2805652406813817E+01,2.969672914E+01,1.900859568548185E+00,-3.5477160058915615E+01,1E-04 | 0E+00,4.9174310425779E+00,2.7240816276967525E+04,-4.8155088E+04,-4.9174310425779E+04,5.656892637589516E-01,2.1628880042433737E-01,0E+00,1.560246253808119E-03,4.7009062711682277E-04,6.166893338456779E-04,-1.302353046186506E-03,6.977983145664351E-05,1.2270188110947778E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.16258E+03,2025-11-20 23:59:15,9.73E+02,prod-strategy-ap71,2026-02-02 07:52:42,1.0944358091011244E+01,5.557303135155234E-04|kucoin_spot,4.5E-01,1.162748087133212E+00,4.5E+01,0E+00,1.8E+01,9.383200000000001E-04 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_9,FF-USDT-FTR,4.20140457313379E+01,1.0736767351337903E+01,3.1277278379999995E+01,4.058130391342274E+00,-1.6949926930235233E+02,2.33E-05 | 0E+00,2.5538398799400003E-01,5.841551072153449E+04,-3.730607710488E+04,-1.096068618E+04,1.5658443678575138E+00,2.920052972636223E+00,0E+00,7.192275683699485E-04,1.8379993975435474E-04,8.383963366630318E-04,-2.9016140954472138E-03,6.94700832230552E-05,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,2026-01-14 03:59:57,9.04E+02,prod-strategy-ap71,2026-02-02 07:52:29,9.116737762339213E+00,2.9940119760478723E-03|kucoin_spot,6.061946902654868E-01,1.0321579695627723E+00,2.7E+01,5E+00,1.37E+02,1.0505500000000001E-03 | 0E+00
fr-SOLV-USDT-loong_kc_bnfutures_mode_5,SOLV-USDT-FTR,4.130334478812698E+01,-7.453719741873034E+00,4.875706453000001E+01,2.8670645877718925E-01,-1.0536490052938461E+01,5E-05 | 0E+00,1.5266913121395E+00,4.117838096618652E+03,-3.3412529954440004E+04,-3.053382624279E+04,1.2324233161133182E-01,6.136171875000001E-03,0E+00,1.0030346948813522E-02,-1.8101051005365238E-03,1.4592449178940715E-03,-2.55874315738408E-03,6.962548115056229E-05,8.513701144179329E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.269927E+06,2026-01-26 06:14:08,1.3E+01,prod-strategy-ap71,2026-01-27 16:50:25,-1.2753853537618496E+00,1.0706638115633993E-03|binance_futures,0E+00,1.182167401750333E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-MON-USDT-loong_kc_bnfutures_mode_3,MON-USDT-FTR,3.78406458027959E+01,4.15079942227959E+01,-3.66734842E+00,2.3751369738020003E+00,-2.9661139929667115E+01,4.867E-05 | 0E+00,4.7565400172952604E-02,2.5313489787101746E+04,-9.65149505763E+03,-9.773042977800001E+02,2.6227532248581675E+00,1.6770062255859378E-02,0E+00,1.4948806395741314E-03,1.639757875026221E-03,-3.799772364905035E-04,-1.1717523019990975E-03,9.382890284105471E-05,2.45925539392645E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-5.4198E+04,2026-01-28 08:23:49,4.7E+01,prod-strategy-ap71,2026-01-29 19:52:22,-7.40091430182597E-01,0E+00|binance_futures,7.142857142857143E-01,1.6060688234937548E+00,0E+00,0E+00,4E+01,-1.9457400000000016E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_4,FF-USDT-FTR,3.127727838E+01,0E+00,3.127727838E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,2025-12-25 09:05:35,0E+00,prod-strategy-ap71,2025-12-29 04:42:45,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.0056512648522908E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_8,FF-USDT-FTR,3.127727838E+01,0E+00,3.127727838E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,2026-01-12 16:45:15,0E+00,prod-strategy-ap71,2026-01-14 02:45:24,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.1281177762594028E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_6,FF-USDT-FTR,3.1277278379999995E+01,0E+00,3.1277278379999995E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,2025-12-29 12:07:29,0E+00,prod-strategy-ap71,2026-01-10 10:47:08,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.0321579695627723E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_7,FF-USDT-FTR,3.1277278379999995E+01,0E+00,3.1277278379999995E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,2026-01-10 09:11:52,0E+00,prod-strategy-ap71,2026-01-12 22:45:19,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.0321579695627723E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_5,FF-USDT-FTR,3.1277278379999995E+01,0E+00,3.1277278379999995E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,1970-01-01 00:00:00,0E+00,prod-strategy-ap71,2025-12-29 19:11:28,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.1281177762594028E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-FF-USDT-loong_kc_bnfutures_mode_3,FF-USDT-FTR,3.1277278379999995E+01,0E+00,3.1277278379999995E+01,0E+00,0E+00,2.33E-05 | 0E+00,2.5538398799400003E-01,0E+00,-3.730607710488E+04,-1.096068618E+04,0E+00,0E+00,0E+00,0E+00,0E+00,8.383963366630318E-04,0E+00,0E+00,9.505798925305664E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.36701E+05,1970-01-01 00:00:00,0E+00,prod-strategy-ap71,2025-12-25 11:21:32,0E+00,2.9940119760478723E-03|kucoin_spot,0E+00,1.1281177762594028E+00,0E+00,0E+00,0E+00,1.0505500000000001E-03 | 0E+00
fr-VET-USDT-loong_kc_bnfutures_mode_4,VET-USDT-FTR,3.0750061134795885E+01,3.552030380479589E+01,-4.77024267E+00,2.5979627673568757E+00,-5.238497983949492E+01,4.958E-05 | 0E+00,9.685624822415222E-02,3.721912578659132E+04,-1.903386392055E+04,-1.9535346555900003E+03,1.9554161962042567E+00,9.622218912376402E+00,0E+00,8.261897743410728E-04,9.543562094516616E-04,-2.506187230250073E-04,-1.407474752090155E-03,6.980182130695896E-05,4.849935915044543E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.35137E+05,2026-01-25 16:02:11,9.28E+02,prod-strategy-ap71,2026-02-01 03:52:24,1.9849091202791634E+01,1.8039687312088049E-03|kucoin_spot,5.060240963855421E-01,1.1908077814934188E+00,0E+00,0E+00,4.2E+01,-9.996000000000001E-05 | 0E+00
fr-PENDLE-USDT-loong_kc_bnfutures_mode_0,PENDLE-USDT-FTR,2.7177212989999994E+01,0E+00,2.7177212989999994E+01,0E+00,0E+00,9.75E-06 | 0E+00,1.54551133358271E+00,0E+00,-1.5843609180000002E+05,-1.5851398293156E+05,0E+00,0E+00,0E+00,0E+00,0E+00,1.7153422986668237E-04,0E+00,0E+00,4.037041007898046E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-9.9426E+04,2026-01-03 07:30:25,0E+00,prod-strategy-ap71,2026-01-22 06:10:36,0E+00,1.4436354506652815E-03|kucoin_spot,0E+00,1.3581310490993777E+00,0E+00,0E+00,0E+00,2.2365999999999998E-04 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_13,HOME-USDT-FTR,2.662884967748626E+01,-9.459841251374305E-02,2.6723448090000005E+01,8.837282657623291E-02,-4.454371929168701E+00,5E-05 | 0E+00,1.8789946319375E+00,1.2624502563476562E+03,-3.6858813444E+04,-3.7579892638749996E+04,3.425097387537206E-02,0E+00,0E+00,2.109298924341392E-02,-7.493238805893382E-05,7.250219307954998E-04,-3.528354409824799E-03,7.000103658095865E-05,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2026-01-30 08:36:34,4E+00,prod-strategy-ap71,2026-01-30 19:51:56,-9.459841251374305E-02,1.6673336001067351E-03|kucoin_spot,0E+00,1.0537967817314204E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-HOME-USDT-loong_kc_bnfutures_mode_11,HOME-USDT-FTR,2.584722850214205E+01,-1.817205496785795E+01,4.401928347E+01,1.0709045715339016E+00,-3.1180414474030854E+01,5E-05 | 0E+00,1.8789946319375E+00,1.50571159876585E+04,-3.6858813444E+04,-3.7579892638749996E+04,4.085078867374541E-01,4.17354E+00,0E+00,1.7166121668537066E-03,-1.2068748744947302E-03,1.194267513165582E-03,-2.070809210713907E-03,7.112282142288495E-05,9.391833621074702E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-1.257515E+06,2026-01-26 08:07:11,3.86E+02,prod-strategy-ap71,2026-01-28 08:50:13,-8.157183089060736E+00,1.6673336001067351E-03|kucoin_spot,6.742424242424242E-01,1.0537967817314204E+00,0E+00,0E+00,8.9E+01,2.149999999999999E-03 | 0E+00
fr-WIF-USDT-loong_kc_bnfutures_mode_2,WIF-USDT-FTR,2.467179499599974E+01,2.913293388599974E+01,-4.46113889E+00,6.752898372160857E+00,-2.7068678118288606E+01,-7.59E-06 | 0E+00,-4.589835462090449E-02,9.65886851641325E+04,-8.0502441711480005E+03,-6.047214047549998E+03,1.199823050216358E+01,-2.8264018264319284E+00,0E+00,2.55431523413691E-04,3.016184953392247E-04,-5.541619353595112E-04,-2.802468847390456E-04,6.991396932969635E-05,2.051247633875092E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.40246E+04,2026-01-11 20:05:55,8.64E+02,prod-strategy-ap71,2026-01-25 15:28:44,1.5511845602976626E+01,7.939658594680044E-04|kucoin_spot,9.007633587786259E-01,1.1987167168859818E+00,0E+00,0E+00,2.36E+02,-7.467099999999999E-04 | 0E+00
fr-IOTA-USDT-loong_kc_bnfutures_mode_2,IOTA-USDT-FTR,2.360110558910948E+01,2.823998209910948E+01,-4.63887651E+00,5.665694410272408E-01,-1.32133999001226E+00,8.402E-05 | 0E+00,1.4712091045E-01,8.195108608484268E+03,-7.043685090182E+03,-1.7510225E+03,1.1634689091803956E+00,9.961219241333009E+00,0E+00,2.879901501814829E-03,3.445955807086323E-03,-6.585865850910915E-04,-1.6123520176954058E-04,6.913507411490316E-05,1.7947707010900136E-04,21_virtual@eisoky3tmanagedsub.com,precursor012,-2.4387499999999996E+04,2026-01-28 06:50:27,4E+00,prod-strategy-ap71,2026-01-30 03:52:29,4.813034826003888E+00,4.17827298050133E-03|kucoin_spot,9.117647058823529E-01,1.2017658193027652E+00,0E+00,0E+00,3.1E+01,-2.9233099999999997E-03 | 0E+00
fr-US-USDT-loong_kc_bnfutures_mode_1,US-USDT-FTR,2.272772569E+01,0E+00,2.272772569E+01,0E+00,0E+00,5E-05 | 0E+00,1.0627466399999999E-01,0E+00,-4.8574773760000004E+04,-2.1254932799999997E+03,0E+00,0E+00,0E+00,0E+00,0E+00,4.6789153979993745E-04,0E+00,0E+00,1.237712641044141E-03,21_virtual@eisoky3tmanagedsub.com,precursor012,-3.1771200000000006E+05,2026-01-03 03:40:18,0E+00,prod-strategy-ap71,2026-01-04 23:11:40,0E+00,1.0474337872212747E-03|binance_futures,0E+00,1.5653757148844483E+00,0E+00,0E+00,0E+00,2.4310999999999994E-03 | 0E+00
